,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
7447,University Of Science And Technology - Yemen,13.5976888,44.0619302,2022,Specialized Dental Healthcare Center in Eastern Riyadh,1,46.675296,24.713552
7448,University Of Science And Technology - Yemen,13.5976888,44.0619302,2021,Specialized Dental Healthcare Center in Eastern Riyadh,1,46.675296,24.713552
7449,University Of Science And Technology - Yemen,13.5976888,44.0619302,2021,King Salman bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
7450,University Of Science And Technology - Yemen,13.5976888,44.0619302,2021,General Directorate of Health Affairs in Najran Region,1,44.228944,17.565604
7451,University Of Science And Technology - Yemen,13.5976888,44.0619302,2021,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
7452,University Of Science And Technology - Yemen,13.5976888,44.0619302,2019,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
7453,University Of Science And Technology - Yemen,13.5976888,44.0619302,2020,King Salman bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
7454,Cairo University,30.0273481,31.2088051,2022,King Salman bin Abdulaziz Hospital in Riyadh,2,46.675296,24.713552
7455,Cairo University,30.0273481,31.2088051,2021,King Salman bin Abdulaziz Hospital in Riyadh,2,46.675296,24.713552
7456,Cairo University,30.0273481,31.2088051,2022,The program of the Ministry of Health in Tabuk,1,36.566191,28.383508
7457,Cairo University,30.0273481,31.2088051,2022,Riyadh Second Health Cluster,1,46.675296,24.713552
7458,Cairo University,30.0273481,31.2088051,2019,Dallah Hospital in Riyadh,1,46.675296,24.713552
7459,Cairo University,30.0273481,31.2088051,2019,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7460,Cairo University,30.0273481,31.2088051,2019,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
7461,Cairo University,30.0273481,31.2088051,2019,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7462,Cairo University,30.0273481,31.2088051,2019,"Joint training program in the Western Region, Jeddah",1,39.192505,21.485811
7463,Cairo University,30.0273481,31.2088051,2019,King Abdullah Medical City in the Holy Capital,1,39.857912,21.389082
7464,Cairo University,30.0273481,31.2088051,2019,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
7465,Cairo University,30.0273481,31.2088051,2019,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7466,Cairo University,30.0273481,31.2088051,2019,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7467,Cairo University,30.0273481,31.2088051,2019,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7468,Cairo University,30.0273481,31.2088051,2019,Prince Sultan Cardiac Center in Buraidah,1,43.981812,26.359231
7469,Cairo University,30.0273481,31.2088051,2020,Dallah Hospital in Riyadh,1,46.675296,24.713552
7470,Cairo University,30.0273481,31.2088051,2020,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7471,Cairo University,30.0273481,31.2088051,2020,"Joint training program in the Western Region, Jeddah",1,39.192505,21.485811
7472,Cairo University,30.0273481,31.2088051,2020,King Abdullah Medical City in the Holy Capital,1,39.857912,21.389082
7473,Cairo University,30.0273481,31.2088051,2020,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
7474,Cairo University,30.0273481,31.2088051,2020,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7475,Cairo University,30.0273481,31.2088051,2020,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7476,Cairo University,30.0273481,31.2088051,2020,Rashed Hospital in Dubai,1,55.28,25.252
7477,Cairo University,30.0273481,31.2088051,2021,Dallah Hospital in Riyadh,1,46.675296,24.713552
7478,Cairo University,30.0273481,31.2088051,2021,"Joint training program in the Western Region, Jeddah",1,39.192505,21.485811
7479,Cairo University,30.0273481,31.2088051,2021,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
7480,Cairo University,30.0273481,31.2088051,2021,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7481,Cairo University,30.0273481,31.2088051,2021,Rashed Hospital in Dubai,1,55.28,25.252
7482,Cairo University,30.0273481,31.2088051,2021,The program of the Ministry of Health in Tabuk,1,36.566191,28.383508
7483,Cairo University,30.0273481,31.2088051,2018,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7484,Cairo University,30.0273481,31.2088051,2018,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
7485,Cairo University,30.0273481,31.2088051,2018,Prince Sultan Cardiac Center in Buraidah,1,43.981812,26.359231
7486,Cairo University,30.0273481,31.2088051,2018,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7487,Cairo University,30.0273481,31.2088051,2018,King Abdulaziz Specialist Hospital in Taif,1,40.424819,21.284078
7488,Cairo University,30.0273481,31.2088051,2018,Dallah Hospital in Riyadh,1,46.675296,24.713552
7489,Cairo University,30.0273481,31.2088051,2018,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7490,Cairo University,30.0273481,31.2088051,2016,Dallah Hospital in Riyadh,1,46.675296,24.713552
7491,Cairo University,30.0273481,31.2088051,2016,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7492,Cairo University,30.0273481,31.2088051,2016,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
7493,Cairo University,30.0273481,31.2088051,2016,King Abdulaziz Specialist Hospital in Taif,1,40.424819,21.284078
7494,Cairo University,30.0273481,31.2088051,2016,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7495,Cairo University,30.0273481,31.2088051,2017,Dallah Hospital in Riyadh,1,46.675296,24.713552
7496,Cairo University,30.0273481,31.2088051,2017,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7497,Cairo University,30.0273481,31.2088051,2017,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
7498,Cairo University,30.0273481,31.2088051,2017,King Abdulaziz Specialist Hospital in Taif,1,40.424819,21.284078
7499,Cairo University,30.0273481,31.2088051,2017,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7500,Cairo University,30.0273481,31.2088051,2017,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7501,Cairo University,30.0273481,31.2088051,2017,Prince Sultan Cardiac Center in Buraidah,1,43.981812,26.359231
7502,Gulf Medical University - UAE,25.4173839,55.5007485,2022,Rashed Hospital in Dubai,2,55.28,25.252
7503,Gulf Medical University - UAE,25.4173839,55.5007485,2020,Rashed Hospital in Dubai,1,55.28,25.252
7504,Hamdard medical college MBBS,28.5142444,77.2501013,2022,King Fahd General Hospital in Jeddah,2,39.192505,21.485811
7505,Hamdard medical college MBBS,28.5142444,77.2501013,2022,Security Forces Hospital in Dammam,1,50.088794,26.420683
7506,Hamdard medical college MBBS,28.5142444,77.2501013,2022,The program of the Ministry of Health in Riyadh,1,46.675296,24.713552
7507,Hamdard medical college MBBS,28.5142444,77.2501013,2020,King Salman bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
7508,Hamdard medical college MBBS,28.5142444,77.2501013,2021,King Salman bin Abdulaziz Hospital in Riyadh,1,46.675296,24.713552
7509,Hamdard medical college MBBS,28.5142444,77.2501013,2021,King Fahd General Hospital in Jeddah,1,39.192505,21.485811
7510,Hamdard medical college MBBS,28.5142444,77.2501013,2021,Security Forces Hospital in Dammam,1,50.088794,26.420683
7511,Hamdard medical college MBBS,28.5142444,77.2501013,2021,The program of the Ministry of Health in Riyadh,1,46.675296,24.713552
7512,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2021,Rashed Hospital in Dubai,2,55.28,25.252
7513,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2020,Rashed Hospital in Dubai,2,55.28,25.252
7514,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2019,Rashed Hospital in Dubai,1,55.28,25.252
7515,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2019,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7516,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2018,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7517,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2018,Rashed Hospital in Dubai,1,55.28,25.252
7518,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2016,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7519,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2016,Rashed Hospital in Dubai,1,55.28,25.252
7520,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2017,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7521,Dow University Of Health Sciences - Pakistan,24.8577462,67.01091869999999,2017,Rashed Hospital in Dubai,1,55.28,25.252
7522,Vinnytsia National Pirogov Medical University,49.2278767,28.4464708,2022,The General Organization for Military Industries Hospital in Alkharj,1,47.324788,24.157604
7523,Vinnytsia National Pirogov Medical University,49.2278767,28.4464708,2021,The General Organization for Military Industries Hospital in Alkharj,1,47.324788,24.157604
7524,University Of Bisha,20.0277982,42.6130781,2022,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7525,University Of Bisha,20.0277982,42.6130781,2021,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7526,University Of Bisha,20.0277982,42.6130781,2021,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7527,University Of Bisha,20.0277982,42.6130781,2019,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7528,University Of Bisha,20.0277982,42.6130781,2020,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7529,University Of Bisha,20.0277982,42.6130781,2017,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7530,University Of Bisha,20.0277982,42.6130781,2018,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7531,University Of Bisha,20.0277982,42.6130781,2016,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7532,University Of Dhaka,23.733836,90.3928742,2022,Uhud General Hospital in Medina,1,39.569184,24.524654
7533,University Of Dhaka,23.733836,90.3928742,2021,Uhud General Hospital in Medina,1,39.569184,24.524654
7534,Tianjin Medical University,39.109682,117.185071,2021,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
7535,Tianjin Medical University,39.109682,117.185071,2020,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
7536,"University of California, Los Angeles (UCLA)",34.068921,-118.4451811,2018,Family Medicine Academy in the First Health Cluster,1,45.079162,23.885942
7537,"University of California, Los Angeles (UCLA)",34.068921,-118.4451811,2019,Family Medicine Academy in the First Health Cluster,1,45.079162,23.885942
7538,"University of California, Los Angeles (UCLA)",34.068921,-118.4451811,2017,Family Medicine Academy in the First Health Cluster,1,45.079162,23.885942
7539,"University of California, Los Angeles (UCLA)",34.068921,-118.4451811,2016,Family Medicine Academy in the First Health Cluster,1,45.079162,23.885942
7540,The O.O. Bogomolets National Medical University,50.4428388,30.5152213,2021,Alnoor Specialist Hospital in Mecca,1,39.857912,21.389082
7541,The O.O. Bogomolets National Medical University,50.4428388,30.5152213,2022,Alnoor Specialist Hospital in Mecca,1,39.857912,21.389082
7542,International Islamic University,33.6593257,73.0237518,2019,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7543,International Islamic University,33.6593257,73.0237518,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7544,Taiz University,13.5730481,43.9813712,2021,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7545,Taiz University,13.5730481,43.9813712,2022,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7546,Taiz University,13.5730481,43.9813712,2019,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7547,Taiz University,13.5730481,43.9813712,2017,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7548,Taiz University,13.5730481,43.9813712,2018,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7549,Taiz University,13.5730481,43.9813712,2016,King Abdulaziz Hospital in Jeddah,1,39.192505,21.485811
7550,Wroclaw Medical University - Poland,51.1089147,17.0688865,2022,Al-Iman Hospital in Riyadh,1,46.675296,24.713552
7551,University Of Jordan - Jordan,32.0161048,35.8695456,2018,King Saud Medical City in Riyadh,1,46.675296,24.713552
7552,University Of Jordan - Jordan,32.0161048,35.8695456,2019,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7553,University Of Jordan - Jordan,32.0161048,35.8695456,2019,Dammam Medical Complex,1,50.088794,26.420683
7554,University Of Jordan - Jordan,32.0161048,35.8695456,2019,King Saud Medical City in Riyadh,1,46.675296,24.713552
7555,University Of Jordan - Jordan,32.0161048,35.8695456,2020,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7556,University Of Jordan - Jordan,32.0161048,35.8695456,2017,King Saud Medical City in Riyadh,1,46.675296,24.713552
7557,University Of Jordan - Jordan,32.0161048,35.8695456,2016,King Saud Medical City in Riyadh,1,46.675296,24.713552
7558,University Of Tunisia,36.794374,10.1628283,2022,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7559,University Of Tunisia,36.794374,10.1628283,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7560,University Of Tunisia,36.794374,10.1628283,2019,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7561,University Of Tunisia,36.794374,10.1628283,2017,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7562,University Of Tunisia,36.794374,10.1628283,2016,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7563,University Of Medical Sciences And Technology,15.5759745,32.5575368,2018,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7564,University Of Medical Sciences And Technology,15.5759745,32.5575368,2018,Rashed Hospital in Dubai,1,55.28,25.252
7565,University Of Medical Sciences And Technology,15.5759745,32.5575368,2018,Security Forces Hospital in Mecca,1,39.857912,21.389082
7566,University Of Medical Sciences And Technology,15.5759745,32.5575368,2019,Security Forces Hospital in Mecca,1,39.857912,21.389082
7567,University Of Medical Sciences And Technology,15.5759745,32.5575368,2019,Rashed Hospital in Dubai,1,55.28,25.252
7568,University Of Medical Sciences And Technology,15.5759745,32.5575368,2019,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7569,University Of Medical Sciences And Technology,15.5759745,32.5575368,2020,Rashed Hospital in Dubai,1,55.28,25.252
7570,University Of Medical Sciences And Technology,15.5759745,32.5575368,2017,Rashed Hospital in Dubai,1,55.28,25.252
7571,University Of Medical Sciences And Technology,15.5759745,32.5575368,2017,Security Forces Hospital in Mecca,1,39.857912,21.389082
7572,University Of Medical Sciences And Technology,15.5759745,32.5575368,2016,Security Forces Hospital in Mecca,1,39.857912,21.389082
7573,University Of Medicina Farmacie - Carol Davila,44.4349877,26.069722,2022,The program of the Ministry of Health in Al-Kharj,1,47.324788,24.157604
7574,University Of Medicina Farmacie - Carol Davila,44.4349877,26.069722,2021,The program of the Ministry of Health in Al-Kharj,1,47.324788,24.157604
7575,Royal College Of Surgeons In Ireland,53.3391467,-6.263110999999999,2021,Al Jalila Pediatric Hospital in Dubai,1,55.28,25.252
7576,Royal College Of Surgeons In Ireland,53.3391467,-6.263110999999999,2020,Al Jalila Pediatric Hospital in Dubai,1,55.28,25.252
